STD_YM,region_pop,modal,purpose,modal_pop,modal_ratio
202512,3241418.2,0,1,560909.6,17.3
202512,3241418.2,0,2,106155.2,3.3
202512,3241418.2,0,4,340185.6,10.5
202512,3241418.2,1,1,378486.4,11.7
202512,3241418.2,1,2,102713.6,3.2
202512,3241418.2,1,4,234191.7,7.2
202512,3241418.2,2,1,162223.5,5.0
202512,3241418.2,2,2,43162.8,1.3
202512,3241418.2,2,4,84300.6,2.6
202512,3241418.2,3,1,424067.6,13.1
202512,3241418.2,3,2,147009.2,4.5
202512,3241418.2,3,4,246117.6,7.6
202512,3241418.2,4,1,4732.1,0.1
202512,3241418.2,4,2,510.7,0.0
202512,3241418.2,4,4,2826.6,0.1
202512,3241418.2,9,1,208746.6,6.4
202512,3241418.2,9,2,65204.9,2.0
202512,3241418.2,9,4,129873.9,4.0
