STD_YM,gID,purpose,weekday,T00,T01,T02,T03,T04,T05,T06,T07,T08,T09,T10,T11,T12,T13,T14,T15,T16,T17,T18,T19,T20,T21,T22,T23
202511,마라378857,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,0.0,0.0,0.0,0.0,3.5,0.0,0.0
202511,마라380854,1,0,0.0,3.5,0.0,0.0,0.0,0.0,0.0,14.0,31.5,3.5,3.5,10.5,14.0,14.0,10.5,3.5,35.0,59.5,17.5,3.5,14.0,7.0,7.0,0.0
202511,마라380862,1,0,31.5,38.5,38.5,17.5,17.5,17.5,14.0,24.5,38.5,42.0,66.5,91.0,112.0,119.0,234.5,224.0,336.0,255.5,399.0,479.5,360.5,336.0,297.5,63.0
202511,마라381853,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,0.0,0.0,0.0,0.0,3.5,0.0,3.5,10.5,3.5,3.5,3.5
202511,마라381854,1,0,70.0,273.0,189.0,150.5,143.5,161.0,199.5,185.5,192.5,150.5,315.0,570.5,591.5,808.5,857.5,1337.0,1813.0,2569.0,2968.0,2359.0,1823.5,1998.5,1473.5,367.5
202511,마라382852,1,0,80.5,248.5,199.5,126.0,182.0,136.5,150.5,185.5,112.0,210.0,315.0,479.5,588.0,546.0,679.0,1169.0,1736.0,2233.0,2957.5,2313.5,1872.5,1890.0,1305.5,413.0
202511,마라382855,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,7.0,3.5,0.0,3.5,10.5,10.5,0.0,10.5,7.0,31.5,24.5,10.5,0.0
202511,마라382856,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,3.5,3.5,0.0,3.5,0.0,0.0,17.5,7.0,0.0,7.0,3.5,3.5,0.0
202511,마라382857,1,0,24.5,143.5,136.5,101.5,101.5,87.5,87.5,105.0,84.0,108.5,196.0,346.5,602.0,486.5,549.5,745.5,1162.0,1344.0,1438.5,1428.0,1316.0,1344.0,864.5,252.0
202511,마라383853,1,0,35.0,220.5,171.5,140.0,112.0,203.0,171.5,147.0,140.0,143.5,290.5,437.5,549.5,546.0,616.0,735.0,1400.0,1599.5,1879.5,1582.0,1407.0,1295.0,1095.5,255.5
202511,마라383854,1,0,17.5,119.0,108.5,66.5,66.5,73.5,56.0,49.0,56.0,108.5,143.5,154.0,175.0,245.0,199.5,353.5,486.5,738.5,700.0,595.0,560.0,525.0,441.0,136.5
202511,마라383855,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,17.5,3.5,21.0,14.0,14.0,52.5,49.0,31.5,35.0,21.0,66.5,38.5,3.5
202511,마라383857,1,0,21.0,115.5,133.0,66.5,59.5,91.0,49.0,66.5,140.0,122.5,112.0,203.0,385.0,290.5,392.0,427.0,644.0,864.5,1435.0,1267.0,1011.5,1081.5,766.5,164.5
202511,마라384855,1,0,0.0,3.5,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,3.5,0.0,7.0,7.0,21.0,14.0,7.0,14.0,28.0,10.5,3.5
202511,마라385853,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,0.0,3.5,3.5,0.0,7.0,7.0,14.0,14.0,10.5,3.5,49.0,24.5,35.0,0.0,0.0
202511,마라385856,1,0,94.5,374.5,322.0,283.5,350.0,434.0,469.0,227.5,325.5,273.0,535.5,840.0,1361.5,1253.0,1372.0,1970.5,2593.5,3258.5,4431.0,3234.0,3038.0,2856.0,2131.5,486.5
202511,마라385857,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.5,7.0,0.0,3.5,7.0,10.5,3.5,0.0,0.0,7.0,3.5,3.5,0.0,0.0
202511,마라385860,1,0,3.5,3.5,0.0,7.0,0.0,3.5,0.0,0.0,0.0,0.0,0.0,3.5,0.0,3.5,7.0,7.0,7.0,7.0,3.5,7.0,14.0,10.5,3.5,0.0
202511,마라386858,1,0,0.0,3.5,3.5,0.0,0.0,3.5,0.0,0.0,0.0,0.0,3.5,17.5,7.0,0.0,0.0,0.0,38.5,31.5,49.0,14.0,0.0,3.5,14.0,7.0
202511,마라386859,1,0,3.5,7.0,10.5,3.5,0.0,3.5,3.5,3.5,0.0,0.0,0.0,0.0,3.5,3.5,0.0,0.0,3.5,10.5,0.0,7.0,0.0,7.0,17.5,0.0
202511,마라386860,1,0,80.5,325.5,185.5,175.0,157.5,136.5,203.0,185.5,157.5,301.0,493.5,822.5,1008.0,1263.5,1291.5,1897.0,2583.0,3244.5,3402.0,2744.0,2394.0,2026.5,1438.5,287.0
202511,마라386869,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,0.0,0.0,7.0,3.5,0.0,3.5,0.0,0.0,0.0,0.0,0.0
202511,마라387853,1,0,0.0,0.0,0.0,0.0,0.0,3.5,3.5,0.0,0.0,0.0,3.5,0.0,0.0,10.5,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
202511,마라387856,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,0.0,0.0,0.0,0.0,0.0,3.5,0.0,0.0,14.0,14.0,10.5,14.0,10.5,10.5,0.0
202511,마라387859,1,0,77.0,234.5,189.0,108.5,175.0,122.5,136.5,161.0,231.0,325.5,416.5,598.5,948.5,1183.0,1144.5,1641.5,2520.0,2523.5,2940.0,2674.0,2173.5,1750.0,1351.0,423.5
202511,마라387860,1,0,10.5,63.0,35.0,45.5,28.0,38.5,52.5,45.5,28.0,35.0,84.0,87.5,154.0,164.5,178.5,206.5,280.0,301.0,549.5,507.5,497.0,413.0,325.5,73.5
202511,마라387861,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,10.5,10.5,3.5,35.0,17.5,17.5,24.5,0.0
202511,마라387862,1,0,84.0,336.0,182.0,133.0,133.0,154.0,126.0,192.5,175.0,171.5,287.0,378.0,602.0,640.5,661.5,857.5,1295.0,1599.5,1722.0,1417.5,1043.0,1085.0,857.5,224.0
202511,마라388856,1,0,140.0,609.0,409.5,325.5,217.0,297.5,322.0,346.5,374.5,444.5,598.5,1050.0,1200.5,1396.5,1589.0,2208.5,3272.5,4053.0,5222.0,4119.5,3255.0,3433.5,2492.0,581.0
202511,마라388868,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0
202511,마라388869,1,0,0.0,10.5,7.0,0.0,0.0,0.0,0.0,3.5,7.0,3.5,0.0,7.0,35.0,31.5,28.0,10.5,28.0,21.0,24.5,38.5,31.5,42.0,10.5,7.0
202511,마라389854,1,0,0.0,3.5,0.0,0.0,0.0,0.0,3.5,0.0,0.0,3.5,0.0,7.0,0.0,17.5,38.5,35.0,24.5,24.5,21.0,10.5,3.5,0.0,7.0,0.0
202511,마라389860,1,0,0.0,0.0,3.5,0.0,3.5,0.0,0.0,0.0,7.0,38.5,14.0,3.5,21.0,24.5,14.0,10.5,35.0,63.0,105.0,38.5,38.5,56.0,17.5,10.5
202511,마라389863,1,0,0.0,10.5,31.5,80.5,147.0,346.5,147.0,112.0,70.0,80.5,101.5,140.0,203.0,287.0,318.5,420.0,752.5,931.0,1326.5,857.5,875.0,896.0,672.0,259.0
202511,마라389864,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.5,7.0,7.0,3.5,3.5,17.5,17.5,28.0,24.5,28.0,35.0,14.0,56.0,17.5,3.5,14.0,7.0
202511,마라389867,1,0,63.0,423.5,308.0,238.0,164.5,161.0,175.0,231.0,241.5,357.0,497.0,948.5,1431.5,1487.5,1781.5,2397.5,3384.5,3892.0,4627.0,4207.0,3790.5,3318.0,2380.0,567.0
202511,마라389873,1,0,73.5,262.5,262.5,143.5,136.5,143.5,182.0,196.0,175.0,336.0,399.0,899.5,1155.0,1134.0,1473.5,2033.5,3174.5,4179.0,4623.5,3916.5,3062.5,3178.0,2198.0,546.0
202511,마라390854,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,21.0,21.0,3.5,7.0,24.5,10.5,10.5,10.5,3.5,7.0,10.5,0.0
