STD_YM,fac_name,visit_cnt,total_visit_cnt,life_visit_cnt
202511,동매누리 작은도서관,1,4252.5,1421.0
202511,동매누리 작은도서관,2,2380.0,1015.0
202511,동매누리 작은도서관,3,1533.0,738.5
202511,동매누리 작은도서관,4,1218.0,518.0
202511,동매누리 작은도서관,5,1347.5,637.0
202511,동매누리 작은도서관,6,1281.0,535.5
202511,동매누리 작은도서관,7,1127.0,490.0
202511,동매누리 작은도서관,8,924.0,402.5
202511,동매누리 작은도서관,9,1071.0,507.5
202511,동매누리 작은도서관,10,735.0,227.5
202511,동매누리행복센터,1,9775.5,3255.0
202511,동매누리행복센터,2,5271.0,2299.5
202511,동매누리행복센터,3,3486.0,1491.0
202511,동매누리행복센터,4,3136.0,1386.0
202511,동매누리행복센터,5,2677.5,1330.0
202511,동매누리행복센터,6,2142.0,1099.0
202511,동매누리행복센터,7,2352.0,1141.0
202511,동매누리행복센터,8,2520.0,1095.5
202511,동매누리행복센터,9,1921.5,850.5
202511,동매누리행복센터,10,2380.0,1032.5
202511,동매산둘레길,1,6737.5,1995.0
202511,동매산둘레길,2,3717.0,1473.5
202511,동매산둘레길,3,3402.0,1442.0
202511,동매산둘레길,4,2954.0,1190.0
202511,동매산둘레길,5,2502.5,973.0
202511,동매산둘레길,6,2604.0,1053.5
202511,동매산둘레길,7,2303.0,847.0
202511,동매산둘레길,8,2380.0,878.5
202511,동매산둘레길,9,1921.5,735.0
202511,동매산둘레길,10,2240.0,927.5
202511,무지개작은도서관,1,14147.0,4791.5
202511,무지개작은도서관,2,4984.0,2089.5
202511,무지개작은도서관,3,3108.0,1375.5
202511,무지개작은도서관,4,2716.0,1291.5
202511,무지개작은도서관,5,2205.0,1190.0
202511,무지개작은도서관,6,1995.0,1179.5
202511,무지개작은도서관,7,2180.5,1239.0
202511,무지개작은도서관,8,1988.0,1169.0
202511,무지개작은도서관,9,2205.0,1274.0
202511,무지개작은도서관,10,1645.0,766.5
202511,보림공원,1,14147.0,4791.5
202511,보림공원,2,4984.0,2089.5
202511,보림공원,3,3108.0,1375.5
202511,보림공원,4,2716.0,1291.5
202511,보림공원,5,2205.0,1190.0
202511,보림공원,6,1995.0,1179.5
202511,보림공원,7,2180.5,1239.0
202511,보림공원,8,1988.0,1169.0
202511,보림공원,9,2205.0,1274.0
202511,보림공원,10,1645.0,766.5
202511,사하구청 제2청사,1,10510.5,2583.0
202511,사하구청 제2청사,2,4186.0,1312.5
202511,사하구청 제2청사,3,2772.0,990.5
202511,사하구청 제2청사,4,2688.0,787.5
202511,사하구청 제2청사,5,2292.5,689.5
202511,사하구청 제2청사,6,2625.0,896.0
202511,사하구청 제2청사,7,2180.5,623.0
202511,사하구청 제2청사,8,2100.0,675.5
202511,사하구청 제2청사,9,1638.0,570.5
202511,사하구청 제2청사,10,1855.0,619.5
202511,수풀작은도서관,1,16467.5,4550.0
202511,수풀작은도서관,2,7609.0,2674.0
202511,수풀작은도서관,3,5271.0,2201.5
202511,수풀작은도서관,4,4116.0,1701.0
202511,수풀작은도서관,5,3815.0,1655.5
202511,수풀작은도서관,6,3381.0,1326.5
202511,수풀작은도서관,7,3381.0,1347.5
202511,수풀작은도서관,8,2968.0,1330.0
202511,수풀작은도서관,9,2079.0,899.5
202511,수풀작은도서관,10,3465.0,1596.0
202511,신남초등학교,1,8113.0,1967.0
202511,신남초등학교,2,3486.0,1032.5
202511,신남초등학교,3,2100.0,696.5
202511,신남초등학교,4,1582.0,609.0
202511,신남초등학교,5,1137.5,441.0
202511,신남초등학교,6,1491.0,696.5
202511,신남초등학교,7,1445.5,665.0
202511,신남초등학교,8,1512.0,602.0
202511,신남초등학교,9,1449.0,717.5
202511,신남초등학교,10,1575.0,784.0
202511,신평골목시장,1,3993.5,1396.5
202511,신평골목시장,2,2464.0,1092.0
202511,신평골목시장,3,1627.5,780.5
202511,신평골목시장,4,1442.0,619.5
202511,신평골목시장,5,1575.0,805.0
202511,신평골목시장,6,1407.0,532.0
202511,신평골목시장,7,1151.5,469.0
202511,신평골목시장,8,924.0,476.0
202511,신평골목시장,9,1102.5,500.5
202511,신평골목시장,10,1050.0,367.5
202511,장림 롯데마트,1,4893.0,1445.5
202511,장림 롯데마트,2,1477.0,413.0
202511,장림 롯데마트,3,630.0,206.5
202511,장림 롯데마트,4,336.0,150.5
202511,장림 롯데마트,5,262.5,73.5
202511,장림 롯데마트,6,168.0,38.5
202511,장림 롯데마트,7,98.0,35.0
202511,장림 롯데마트,8,56.0,10.5
202511,장림 롯데마트,9,31.5,3.5
202511,장림 롯데마트,10,210.0,91.0
202511,장림1동행정복지센터,1,14147.0,4791.5
202511,장림1동행정복지센터,2,4984.0,2089.5
