STD_YM,fac_name,15min_pop
202511,개금테마공원,3224637.5
202511,부산진구 동네 청년아루,3090591.0
202511,당감행복마루센터,3090591.0
202511,개금종합사회복지관,2145514.0
202511,한국신발관,3122878.5
202511,부산진구여성가족문화센터,2993021.5
202511,부산진구 생활문화센터,3217312.0
202511,당감사회복지관,3163233.5
202511,새당감시장,3178724.5
202511,개금3동 주민센터,3036050.5
202511,백양가족공원,2739474.5
202511,부산진구 어린이청소년 도서관,2951795.0
202511,당감골목시장,3029530.0
202511,개성고등학교,2825847.5
202511,당감4동 주민센터,1132544.0
