STD_YM,fac_name,15min_pop
202511,하하센터,2766582.0
202511,동매산둘레길,2641887.5
202511,장림2동 행정복지센터,2360029.0
202511,수풀작은도서관,2705843.0
202511,장림1동행정복지센터,2736800.5
202511,무지개작은도서관,2736800.5
202511,보림공원,2736800.5
202511,동매누리행복센터,2695703.5
202511,장림생태공원,2554776.0
202511,신남초등학교,2532999.0
202511,동매누리 작은도서관,2571506.0
202511,신평골목시장,2654456.0
202511,사하구청 제2청사,2601329.5
202511,장림공원,2697142.0
202511,장림 롯데마트,2080729.0
202511,효림초등학교,1257431.0
