STD_YM,fac_name,modal,visit_cnt,life_visit_cnt
202511,동매누리 작은도서관,0,11823.0,2033.5
202511,동매누리 작은도서관,1,10482.5,3370.5
202511,동매누리 작은도서관,2,6433.0,959.0
202511,동매누리 작은도서관,3,10685.5,9191.0
202511,동매누리 작은도서관,4,105.0,10.5
202511,동매누리 작은도서관,9,3381.0,1274.0
202511,동매누리행복센터,0,24234.0,4721.5
202511,동매누리행복센터,1,21290.5,7357.0
202511,동매누리행복센터,2,13891.5,2051.0
202511,동매누리행복센터,3,23124.5,20209.0
202511,동매누리행복센터,4,150.5,7.0
202511,동매누리행복센터,9,7567.0,3090.5
202511,동매산둘레길,0,34111.0,7252.0
202511,동매산둘레길,1,20475.0,7542.5
202511,동매산둘레길,2,10251.5,1680.0
202511,동매산둘레길,3,21304.5,15193.5
202511,동매산둘레길,4,175.0,21.0
202511,동매산둘레길,9,10685.5,4623.5
202511,무지개작은도서관,0,31542.0,6664.0
202511,무지개작은도서관,1,17640.0,7210.0
202511,무지개작은도서관,2,5565.0,1291.5
202511,무지개작은도서관,3,15645.0,14420.0
202511,무지개작은도서관,4,171.5,28.0
202511,무지개작은도서관,9,6793.5,3563.0
202511,보림공원,0,31542.0,6664.0
202511,보림공원,1,17640.0,7210.0
202511,보림공원,2,5565.0,1291.5
202511,보림공원,3,15645.0,14420.0
202511,보림공원,4,171.5,28.0
202511,보림공원,9,6793.5,3563.0
202511,사하구청 제2청사,0,25970.0,4564.0
202511,사하구청 제2청사,1,8340.5,2373.0
202511,사하구청 제2청사,2,13349.0,2369.5
202511,사하구청 제2청사,3,9537.5,6202.0
202511,사하구청 제2청사,4,136.5,3.5
202511,사하구청 제2청사,9,7570.5,2824.5
202511,수풀작은도서관,0,39259.5,7714.0
202511,수풀작은도서관,1,30215.5,9884.0
202511,수풀작은도서관,2,17675.0,3864.0
202511,수풀작은도서관,3,23467.5,19799.5
202511,수풀작은도서관,4,304.5,42.0
202511,수풀작은도서관,9,8977.5,3654.0
202511,신남초등학교,0,24703.0,5404.0
202511,신남초등학교,1,9908.5,2618.0
202511,신남초등학교,2,6580.0,1305.5
202511,신남초등학교,3,10843.0,8085.0
202511,신남초등학교,4,122.5,17.5
202511,신남초등학교,9,5971.0,2513.0
202511,신평골목시장,0,12285.0,2142.0
202511,신평골목시장,1,10384.5,3265.5
202511,신평골목시장,2,6895.0,1109.5
202511,신평골목시장,3,12134.5,10566.5
202511,신평골목시장,4,112.0,10.5
202511,신평골목시장,9,3804.5,1463.0
202511,장림 롯데마트,0,5316.5,808.5
202511,장림 롯데마트,1,2292.5,675.5
202511,장림 롯데마트,2,637.0,91.0
202511,장림 롯데마트,3,1414.0,1172.5
202511,장림 롯데마트,4,7.0,0.0
202511,장림 롯데마트,9,1179.5,511.0
202511,장림1동행정복지센터,0,31542.0,6664.0
202511,장림1동행정복지센터,1,17640.0,7210.0
202511,장림1동행정복지센터,2,5565.0,1291.5
202511,장림1동행정복지센터,3,15645.0,14420.0
202511,장림1동행정복지센터,4,171.5,28.0
202511,장림1동행정복지센터,9,6793.5,3563.0
202511,장림2동 행정복지센터,0,11091.5,2166.5
202511,장림2동 행정복지센터,1,5575.5,1820.0
202511,장림2동 행정복지센터,2,3108.0,486.5
202511,장림2동 행정복지센터,3,6580.0,5750.5
202511,장림2동 행정복지센터,4,49.0,17.5
202511,장림2동 행정복지센터,9,2677.5,1211.0
202511,장림공원,0,31118.5,6114.5
202511,장림공원,1,21458.5,7714.0
202511,장림공원,2,5169.5,1008.0
202511,장림공원,3,16037.0,14497.0
202511,장림공원,4,126.0,14.0
202511,장림공원,9,6167.0,2530.5
202511,장림생태공원,0,54005.0,7493.5
202511,장림생태공원,1,17780.0,6961.5
202511,장림생태공원,2,4455.5,472.5
202511,장림생태공원,3,5040.0,4347.0
202511,장림생태공원,4,322.0,31.5
202511,장림생태공원,9,6744.5,2789.5
202511,하하센터,0,52391.5,9257.5
202511,하하센터,1,15862.0,4683.0
202511,하하센터,2,22998.5,3916.5
202511,하하센터,3,16807.0,10804.5
202511,하하센터,4,525.0,10.5
202511,하하센터,9,12894.0,4476.5
202511,효림초등학교,0,2355.5,1071.0
202511,효림초등학교,1,2464.0,1645.0
202511,효림초등학교,2,1085.0,745.5
202511,효림초등학교,3,2632.0,2446.5
202511,효림초등학교,4,7.0,3.5
202511,효림초등학교,9,1025.5,798.0
