STD_YM,gID,purpose,weekday,T00,T01,T02,T03,T04,T05,T06,T07,T08,T09,T10,T11,T12,T13,T14,T15,T16,T17,T18,T19,T20,T21,T22,T23
202511,마라337842,1,0,0.0,28.0,7.0,7.0,28.0,45.5,31.5,35.0,3.5,24.5,21.0,31.5,42.0,87.5,119.0,185.5,182.0,70.0,45.5,35.0,31.5,42.0,17.5,17.5
202511,마라339835,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,0.0
202511,마라339838,1,0,35.0,98.0,108.5,63.0,70.0,133.0,154.0,164.5,182.0,87.5,136.5,178.5,210.0,241.5,241.5,262.5,437.5,465.5,511.0,395.5,514.5,343.0,294.0,73.5
202511,마라339839,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,3.5,10.5,3.5,10.5,3.5,28.0,3.5,0.0,31.5,7.0,3.5,0.0
202511,마라340842,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,3.5,0.0,3.5,3.5,0.0,3.5,7.0,7.0,0.0,3.5,0.0,3.5
202511,마라340846,1,0,7.0,14.0,24.5,24.5,24.5,101.5,77.0,70.0,112.0,59.5,63.0,59.5,84.0,87.5,59.5,143.5,164.5,119.0,185.5,35.0,49.0,77.0,45.5,14.0
202511,마라341846,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,0.0,0.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
202511,마라341850,1,0,0.0,0.0,7.0,0.0,0.0,3.5,14.0,0.0,3.5,0.0,0.0,0.0,0.0,7.0,3.5,3.5,3.5,31.5,0.0,0.0,0.0,0.0,0.0,0.0
202511,마라342836,1,0,45.5,101.5,154.0,101.5,84.0,108.5,70.0,87.5,94.5,112.0,98.0,255.5,388.5,343.0,420.0,560.0,920.5,1015.0,1053.5,847.0,640.5,556.5,430.5,122.5
202511,마라342854,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,3.5,3.5,0.0,14.0,21.0,10.5,0.0,3.5,0.0,0.0,0.0,0.0
202511,마라342856,1,0,14.0,56.0,59.5,56.0,45.5,52.5,24.5,38.5,45.5,49.0,73.5,133.0,157.5,164.5,182.0,231.0,350.0,609.0,518.0,364.0,269.5,504.0,234.5,45.5
202511,마라343844,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,7.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,0.0,0.0
202511,마라343849,1,0,14.0,35.0,21.0,28.0,42.0,49.0,63.0,241.5,59.5,42.0,56.0,94.5,105.0,45.5,59.5,87.5,80.5,70.0,66.5,119.0,140.0,56.0,38.5,14.0
202511,마라344849,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,24.5,14.0,7.0,0.0,7.0,0.0
202511,마라344867,1,0,7.0,63.0,63.0,28.0,17.5,91.0,24.5,56.0,63.0,56.0,126.0,154.0,192.5,224.0,189.0,329.0,549.5,595.0,756.0,689.5,553.0,472.5,360.5,112.0
202511,마라345851,1,0,31.5,108.5,35.0,66.5,70.0,94.5,59.5,112.0,87.5,77.0,143.5,203.0,203.0,213.5,231.0,206.5,430.5,423.5,598.5,444.5,283.5,213.5,168.0,84.0
202511,마라345859,1,0,3.5,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,3.5,7.0,3.5,3.5,3.5,0.0,21.0,7.0,0.0,3.5,0.0,0.0
202511,마라345862,1,0,0.0,3.5,0.0,10.5,10.5,3.5,10.5,7.0,24.5,28.0,14.0,10.5,28.0,10.5,10.5,0.0,7.0,0.0,31.5,7.0,7.0,0.0,17.5,7.0
202511,마라345863,1,0,0.0,0.0,0.0,0.0,0.0,3.5,0.0,3.5,3.5,0.0,0.0,3.5,0.0,0.0,0.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
202511,마라345864,1,0,0.0,3.5,0.0,0.0,0.0,7.0,0.0,17.5,7.0,21.0,17.5,10.5,7.0,21.0,7.0,7.0,3.5,21.0,7.0,14.0,14.0,0.0,7.0,0.0
202511,마라346853,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,0.0,0.0,0.0,7.0,10.5,21.0,17.5,3.5,7.0,0.0,7.0,10.5,3.5,3.5,7.0,3.5
202511,마라346861,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0
