STD_YM,fac_name,15min_pop
202503,신남초등학교,2428321.8
202503,장림생태공원,2396646.6
202503,장림1동행정복지센터,2526350.6
202503,동매누리행복센터,2502658.0
202503,사하구청 제2청사,2552505.3
202503,효림초등학교,1363808.4
202503,동매산둘레길,2604308.6
202503,하하센터,2697088.7
202503,수풀작은도서관,2637071.4
202503,신평골목시장,2383876.3
202503,장림공원,2592751.1
202503,동매누리 작은도서관,2324570.9
202503,무지개작은도서관,2526350.6
202503,보림공원,2526350.6
202503,장림2동 행정복지센터,2413410.0
202503,장림 롯데마트,2017309.6
