STD_YM,fac_name,visit_cnt,total_visit_cnt,life_visit_cnt
202503,동매누리 작은도서관,1,3972.4,1472.6
202503,동매누리 작은도서관,2,2001.8,718.8
202503,동매누리 작은도서관,3,1510.8,785.1
202503,동매누리 작은도서관,4,1498.5,709.1
202503,동매누리 작은도서관,5,1270.9,718.0
202503,동매누리 작은도서관,6,1227.7,664.8
202503,동매누리 작은도서관,7,1068.8,532.9
202503,동매누리 작은도서관,8,1039.0,548.6
202503,동매누리 작은도서관,9,1501.8,581.4
202503,동매누리 작은도서관,10,1355.3,664.1
202503,동매누리행복센터,1,9796.9,3540.8
202503,동매누리행복센터,2,4763.0,1967.0
202503,동매누리행복센터,3,3899.9,1689.9
202503,동매누리행복센터,4,3322.9,1547.8
202503,동매누리행복센터,5,2674.8,1368.7
202503,동매누리행복센터,6,2560.4,1247.3
202503,동매누리행복센터,7,2301.3,1058.0
202503,동매누리행복센터,8,2130.8,959.9
202503,동매누리행복센터,9,2047.6,997.5
202503,동매누리행복센터,10,1627.3,738.3
202503,동매산둘레길,1,5154.6,1782.5
202503,동매산둘레길,2,2728.0,1306.8
202503,동매산둘레길,3,2136.2,1035.2
202503,동매산둘레길,4,1989.5,911.7
202503,동매산둘레길,5,1675.9,869.7
202503,동매산둘레길,6,1926.0,861.9
202503,동매산둘레길,7,1505.0,775.4
202503,동매산둘레길,8,1715.7,959.1
202503,동매산둘레길,9,2074.9,1229.9
202503,동매산둘레길,10,1378.5,821.4
202503,무지개작은도서관,1,15088.1,5004.7
202503,무지개작은도서관,2,5832.0,2389.8
202503,무지개작은도서관,3,3659.5,1790.4
202503,무지개작은도서관,4,2563.5,1376.4
202503,무지개작은도서관,5,2435.4,1346.4
202503,무지개작은도서관,6,2053.7,1189.6
202503,무지개작은도서관,7,2159.3,1021.4
202503,무지개작은도서관,8,1748.8,1056.9
202503,무지개작은도서관,9,1498.7,975.1
202503,무지개작은도서관,10,1573.1,821.0
202503,보림공원,1,15088.1,5004.7
202503,보림공원,2,5832.0,2389.8
202503,보림공원,3,3659.5,1790.4
202503,보림공원,4,2563.5,1376.4
202503,보림공원,5,2435.4,1346.4
202503,보림공원,6,2053.7,1189.6
202503,보림공원,7,2159.3,1021.4
202503,보림공원,8,1748.8,1056.9
202503,보림공원,9,1498.7,975.1
202503,보림공원,10,1573.1,821.0
202503,사하구청 제2청사,1,9777.2,2289.4
202503,사하구청 제2청사,2,3823.4,1264.5
202503,사하구청 제2청사,3,2790.5,1051.7
202503,사하구청 제2청사,4,2347.5,817.4
202503,사하구청 제2청사,5,2694.9,694.5
202503,사하구청 제2청사,6,2729.3,988.9
202503,사하구청 제2청사,7,2189.8,623.6
202503,사하구청 제2청사,8,2233.4,691.9
202503,사하구청 제2청사,9,2129.8,641.5
202503,사하구청 제2청사,10,2127.0,639.0
202503,수풀작은도서관,1,15202.3,4371.6
202503,수풀작은도서관,2,7638.7,2813.1
202503,수풀작은도서관,3,5413.5,2159.5
202503,수풀작은도서관,4,4303.3,1792.5
202503,수풀작은도서관,5,3522.0,1649.3
202503,수풀작은도서관,6,3708.3,1659.1
202503,수풀작은도서관,7,3614.5,1629.8
202503,수풀작은도서관,8,3007.9,1247.9
202503,수풀작은도서관,9,3055.0,1321.4
202503,수풀작은도서관,10,2549.2,1087.7
202503,신남초등학교,1,7343.8,1746.0
202503,신남초등학교,2,3472.5,1011.6
202503,신남초등학교,3,2185.0,904.6
202503,신남초등학교,4,1599.4,641.0
202503,신남초등학교,5,1162.6,579.2
202503,신남초등학교,6,1426.3,790.5
202503,신남초등학교,7,1046.5,532.6
202503,신남초등학교,8,1353.3,757.4
202503,신남초등학교,9,1183.3,497.4
202503,신남초등학교,10,1169.2,548.0
202503,신평골목시장,1,4512.5,1682.7
202503,신평골목시장,2,2193.5,765.0
202503,신평골목시장,3,1798.2,858.1
