STD_YM,O_gID,D_gID,purpose,modal,travel_time(sec),POP,no
202503,26230640,마라341838,2,0,3270,21.0,17
202503,26530591,마라341838,2,0,1970,34.7,17
202503,마라400874,마라341838,2,0,3760,3.5,17
202503,마라402865,마라341838,2,0,2270,3.5,17
202503,26230640,마라341838,2,1,4140,10.5,17
202503,26530591,마라341838,2,1,1690,42.5,17
202503,마라400874,마라341838,2,1,2470,3.5,17
202503,26230640,마라341838,2,9,3230,35.0,17
202503,26530591,마라341838,2,9,2370,11.6,17
202503,26350570,마라341838,4,0,8740,2.7,17
202503,26500750,마라341838,4,0,4280,2.8,17
202503,26530580,마라341838,4,0,750,8.0,17
202503,26710253,마라341838,4,0,2770,3.5,17
202503,48250370,마라341838,4,0,2000,3.5,17
202503,마라339838,마라341838,4,0,3210,3.5,17
202503,마라350852,마라341838,4,0,510,8.2,17
202503,26530660,마라341838,4,1,1520,3.5,17
202503,26170660,마라341838,4,2,7610,3.7,17
202503,26380620,마라341838,4,9,3650,3.8,17
202503,26530680,마라341838,4,9,60,2.6,17
202503,11140540,마라342836,1,0,13630,2.9,17
202503,11440585,마라342836,1,0,14560,2.9,17
202503,11500620,마라342836,1,0,6880,9.8,17
202503,11560540,마라342836,1,0,21250,3.1,17
202503,11650560,마라342836,1,0,19230,4.8,17
202503,11650580,마라342836,1,0,18240,4.8,17
202503,11650581,마라342836,1,0,17400,2.4,17
202503,11680640,마라342836,1,0,22880,2.6,17
202503,26110510,마라342836,1,0,2860,108.1,17
202503,26110520,마라342836,1,0,4480,7.3,17
202503,26110530,마라342836,1,0,1830,33.3,17
202503,26110545,마라342836,1,0,3980,23.0,17
202503,26110560,마라342836,1,0,2170,52.1,17
202503,26110570,마라342836,1,0,2640,69.4,17
202503,26110580,마라342836,1,0,2950,280.6,17
202503,26110590,마라342836,1,0,1200,5.6,17
202503,26110600,마라342836,1,0,1730,12.9,17
202503,26140510,마라342836,1,0,3710,60.4,17
202503,26140520,마라342836,1,0,1400,2.6,17
202503,26140530,마라342836,1,0,1600,99.4,17
202503,26140540,마라342836,1,0,1250,7.4,17
202503,26140560,마라342836,1,0,1810,22.7,17
202503,26140570,마라342836,1,0,1390,100.0,17
202503,26140590,마라342836,1,0,4120,10.5,17
202503,26140615,마라342836,1,0,2010,33.3,17
202503,26140630,마라342836,1,0,1330,4.3,17
202503,26140640,마라342836,1,0,2340,18.0,17
202503,26140650,마라342836,1,0,3640,2.6,17
202503,26140660,마라342836,1,0,2030,24.7,17
202503,26140680,마라342836,1,0,3940,161.7,17
202503,26170510,마라342836,1,0,2210,30.4,17
202503,26170520,마라342836,1,0,2220,103.0,17
202503,26170530,마라342836,1,0,3360,39.4,17
202503,26170550,마라342836,1,0,2540,15.4,17
202503,26170560,마라342836,1,0,2430,29.7,17
202503,26170570,마라342836,1,0,2330,33.0,17
202503,26170600,마라342836,1,0,2060,16.8,17
202503,26170645,마라342836,1,0,5110,10.8,17
202503,26170650,마라342836,1,0,2320,62.6,17
202503,26170660,마라342836,1,0,3300,65.6,17
202503,26170680,마라342836,1,0,3840,10.3,17
202503,26200530,마라342836,1,0,2580,56.8,17
202503,26200550,마라342836,1,0,3130,4.3,17
