STD_YM,gid,purpose,weekday,T00,T01,T02,T03,T04,T05,T06,T07,T08,T09,T10,T11,T12,T13,T14,T15,T16,T17,T18,T19,T20,T21,T22,T23
202503,마라380854,1,0,0.0,2.25,0.0,0.0,0.0,0.0,0.0,0.0,13.5,18.0,2.25,2.23,2.23,2.23,4.46,15.87,43.69,43.59,13.66,7.0,20.58,6.81,8.8,0.0
202503,마라380862,1,0,16.07,91.55,62.41,67.62,25.22,20.43,52.19,61.72,46.05,32.08,51.1,124.94,139.31,149.57,222.52,369.47,414.17,384.75,625.65,656.3,517.16,457.28,267.73,54.2
202503,마라381853,1,0,0.0,3.06,2.5,6.0,11.55,0.0,0.0,0.0,0.0,2.5,2.24,0.0,2.77,2.31,4.55,5.15,24.26,6.72,13.35,8.13,17.21,5.56,9.24,8.6
202503,마라381854,1,0,34.04,171.13,186.23,96.95,155.87,93.22,210.16,128.13,172.06,116.83,224.82,381.77,566.35,611.66,659.03,923.74,1613.29,2131.14,2374.63,2191.59,1533.65,1545.01,1189.44,364.02
202503,마라382852,1,0,21.95,217.17,205.65,125.5,110.33,193.66,139.99,157.22,85.57,208.53,299.45,547.48,555.3,560.82,790.7,1223.62,1862.91,2314.29,3109.32,2133.58,1975.37,1894.3,1394.97,322.15
202503,마라382857,1,0,90.21,141.38,168.43,104.06,138.71,128.41,116.74,100.43,115.19,167.28,230.75,496.32,822.6,743.28,691.8,1021.5,1525.5,1739.97,2492.84,1907.3,1835.17,1884.38,1355.85,423.71
202503,마라382858,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.35,0.0,0.0,0.0,2.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0
202503,마라383853,1,0,65.65,156.29,123.54,175.68,122.56,152.78,94.23,144.6,116.28,160.29,181.58,422.71,454.13,536.66,534.68,659.77,1159.58,1592.26,2227.45,1665.11,1327.83,1242.77,1096.92,328.17
202503,마라383854,1,0,27.31,154.9,117.93,71.6,83.4,75.77,75.68,73.8,67.41,162.2,150.13,238.96,271.39,206.04,264.07,554.92,733.02,894.6,1025.28,917.42,741.95,609.33,695.41,206.39
202503,마라383857,1,0,3.74,87.28,80.77,63.75,36.77,51.97,26.38,51.1,55.12,79.53,87.21,218.98,181.06,212.76,252.5,327.99,573.39,681.84,1262.24,1114.99,942.08,973.26,601.67,124.57
202503,마라384855,1,0,0.0,0.0,3.13,3.13,0.0,3.13,0.0,4.19,0.0,7.74,7.84,3.92,27.96,16.16,16.48,40.66,73.09,56.11,26.45,6.26,30.49,16.12,13.96,3.13
202503,마라384856,1,0,3.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.5,3.73,0.0,20.87,53.54,72.23,12.11,28.87,53.5,8.38,20.66
202503,마라385853,1,0,0.0,0.0,4.36,0.0,0.0,0.0,3.79,0.0,0.0,0.0,7.58,19.66,12.08,18.95,11.63,28.18,15.47,34.74,26.7,26.16,6.9,29.5,21.5,18.34
202503,마라385856,1,0,77.05,396.51,397.55,295.41,350.29,409.15,549.14,306.72,384.17,455.27,775.05,1124.44,1433.81,1463.19,1687.91,2250.27,3171.81,3984.94,5152.8,4517.55,4061.65,3467.11,2425.64,634.78
202503,마라385857,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.86,3.86,3.86,0.0,0.0,3.86,7.72,0.0,3.86,0.0,3.86,0.0,0.0,0.0
202503,마라385860,1,0,0.0,7.81,11.35,11.77,0.0,11.97,12.63,0.0,7.44,0.0,0.0,16.14,11.36,19.18,23.52,31.71,19.63,10.87,80.63,70.48,80.47,43.73,72.17,8.6
202503,마라386858,1,0,8.44,0.0,0.0,0.0,0.0,0.0,4.22,0.0,0.0,0.0,0.0,4.22,0.0,0.0,12.47,4.5,13.03,27.0,49.5,0.0,0.0,0.0,21.1,0.0
202503,마라386859,1,0,0.0,0.0,2.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.19,0.0,3.74,0.0,7.25,58.62,74.91,64.82,7.93,40.04,33.07,7.86,0.0
202503,마라386869,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.89,3.89,3.89,0.0,0.0,0.0
202503,마라387853,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.19,8.38,0.0,4.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
202503,마라387856,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.51,0.0,0.0,0.0,4.49,0.0,0.0,19.87,11.81,3.47,7.56,15.6,11.76,19.76,19.21,20.48
202503,마라387859,1,0,62.83,310.99,248.12,184.36,212.38,168.57,287.38,301.5,322.35,388.66,631.88,1079.85,1358.31,1409.04,1665.92,2411.82,3408.99,4147.18,4456.6,3983.44,2896.64,2819.24,2053.89,593.27
202503,마라387860,1,0,34.89,82.97,134.34,95.62,62.92,68.3,72.99,103.26,63.01,122.13,197.64,263.77,273.95,363.01,432.46,708.98,980.35,1245.14,1496.32,1559.53,1211.27,1156.68,782.35,186.57
202503,마라387862,1,0,94.49,353.63,148.4,158.97,112.16,106.42,159.01,151.38,155.37,211.8,344.51,611.7,635.97,645.19,762.18,1070.9,1633.38,1858.98,2321.67,1710.59,1332.48,1552.72,1053.91,332.41
202503,마라388856,1,0,162.01,497.43,501.41,342.8,246.18,234.26,284.92,257.94,299.67,395.26,472.25,958.65,927.79,1129.26,1358.81,1839.02,2701.49,3432.15,4529.99,3751.09,2900.46,3132.14,2320.0,655.03
202503,마라388868,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.3,25.8,0.0,4.3,3.38,0.0,0.0,3.38,0.0
202503,마라389854,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.39,10.29,17.15,3.53,10.39,6.86,3.43
202503,마라389859,1,0,0.0,8.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.05,8.7,30.45,4.25,4.35,3.86,0.0,0.0,25.6,20.86,17.0,3.86,8.6,0.0
202503,마라389860,1,0,0.0,0.0,3.13,0.0,3.73,7.78,4.22,3.13,0.0,52.73,12.56,4.22,3.86,18.22,6.99,10.12,30.88,31.22,34.52,65.04,23.36,67.82,20.36,4.22
202503,마라389863,1,0,3.93,19.72,34.23,56.43,180.97,376.92,127.23,93.74,58.76,75.37,112.84,184.99,222.16,331.74,397.63,415.58,740.02,1083.41,1456.08,1016.31,1010.3,948.41,565.61,191.74
202503,마라389864,1,0,0.0,6.26,0.0,0.0,0.0,0.0,8.21,0.0,4.16,8.32,0.0,20.34,39.76,32.05,37.79,24.28,27.71,30.01,12.09,64.65,27.27,42.76,19.86,12.57
202503,마라389867,1,0,80.2,327.86,263.68,149.93,110.8,134.16,243.9,309.83,263.51,238.79,436.47,1025.84,1298.0,1425.34,1745.1,2168.89,2956.64,4049.55,5032.18,4308.24,3674.22,3333.29,2193.51,630.78
202503,마라389870,1,0,0.0,0.0,3.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.99,15.96,0.0,11.97,0.0,0.0
202503,마라389872,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.92,2.46,21.12,0.0,0.0,0.0,0.0,0.0
202503,마라389873,1,0,39.6,168.83,141.51,91.48,94.91,68.92,120.82,127.0,117.33,211.81,363.89,562.57,809.36,799.7,1001.11,1526.77,2062.42,3181.34,3154.37,2584.18,2165.79,1924.2,1560.03,436.53
202503,마라389874,1,0,2.19,2.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.35,0.0,2.35,4.27,13.32,34.62,51.8,23.13,38.96,30.54,10.8,10.23,19.2,11.1
202503,마라390854,1,0,0.0,13.84,6.76,6.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.33,10.19,6.76,16.95,20.6,0.0,3.43,33.7,13.52,1.7
202503,마라390857,1,0,3.5,8.04,15.68,11.31,13.88,6.66,7.77,11.27,15.29,3.79,15.68,32.14,41.95,33.08,25.22,28.25,73.73,61.54,123.47,124.86,125.04,42.11,49.78,11.92
202503,마라390858,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.25,0.0,0.0,0.0,0.0,0.0,4.25,0.0,17.0,12.75,0.0
202503,마라390860,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.99,0.0,0.0
202503,마라390861,1,0,40.86,226.0,151.4,103.47,77.39,86.1,114.97,131.12,136.02,160.98,218.63,319.04,413.08,596.8,544.61,984.41,1265.4,1560.4,2103.6,1671.86,1326.75,1190.25,849.98,166.54
202503,마라390864,1,0,98.49,294.96,200.99,158.85,114.22,112.92,146.52,141.0,156.4,234.35,391.13,563.08,636.53,645.63,885.85,1373.01,2016.89,2185.9,2592.48,2123.29,1513.97,1483.32,1180.32,257.27
202503,마라390867,1,0,3.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.58,0.0,0.0,0.0,0.0,0.0,0.0,7.16,7.08,0.0
202503,마라390869,1,0,0.0,0.0,0.0,4.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.17,12.51,8.34,8.34,16.68,25.02,20.98,36.41,4.03,16.4,20.15,4.03
202503,마라390871,1,0,40.78,204.75,232.46,140.63,163.93,229.6,206.26,199.5,183.76,296.13,510.53,709.72,1035.07,1076.69,1337.37,1923.97,2313.05,3188.6,3230.92,3081.43,2731.14,2549.42,2038.27,467.32
202503,마라390874,1,0,0.0,0.0,0.0,0.0,2.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.78,2.39,2.39,7.17,4.78,11.95,0.0,4.78,7.17,0.0,4.78,2.19
202503,마라390879,1,0,0.0,0.0,0.0,0.0,0.0,3.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.06,0.0,3.53,0.0,7.06,0.0,0.0,0.0,0.0
202503,마라391854,1,0,3.31,3.31,0.0,3.31,0.0,0.0,0.0,0.0,3.31,0.0,0.0,0.0,6.93,10.24,3.31,0.0,3.62,6.93,6.93,14.17,3.31,6.93,0.0,0.0
202503,마라391855,1,0,0.0,3.99,0.0,0.0,3.99,0.0,0.0,0.0,0.0,3.13,7.16,11.49,7.98,7.98,3.99,23.12,9.97,20.07,46.92,67.59,15.76,7.42,0.0,0.0
202503,마라391859,1,0,114.17,501.32,474.98,267.41,260.72,256.92,277.12,331.12,369.04,533.76,647.48,1114.46,1350.22,1562.17,1898.39,2732.41,3673.85,4606.52,4923.74,4189.67,3696.57,3586.13,2918.84,708.16
202503,마라391861,1,0,4.25,3.41,19.57,12.46,16.02,47.3,20.78,32.15,19.24,15.44,65.16,72.74,127.3,102.24,141.97,142.87,237.68,275.89,422.35,356.92,362.44,374.66,245.62,79.81
202503,마라391864,1,0,35.22,145.98,106.75,67.13,101.45,115.08,163.3,150.59,150.39,244.97,368.47,486.56,892.25,913.68,1132.61,1409.14,1888.35,2648.45,2770.48,2596.77,1867.2,1582.81,1120.49,301.27
202503,마라391866,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
202503,마라391867,1,0,0.0,0.0,0.0,0.0,4.17,0.0,0.0,0.0,7.78,0.0,0.0,4.17,8.34,20.85,8.34,15.56,4.17,8.34,8.06,0.0,0.0,3.89,0.0,0.0
202503,마라391868,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.01,0.0,0.0,6.08,0.0,15.08,16.3,19.05,17.51,20.67,31.18,18.11,0.0,0.0
202503,마라391869,1,0,0.0,0.0,12.58,4.29,0.0,0.0,8.18,8.18,4.09,8.38,12.0,33.56,25.1,24.96,17.13,31.76,39.07,56.36,134.6,52.73,44.66,19.73,12.73,2.52
202503,마라391872,1,0,39.05,188.58,200.82,179.19,121.79,109.4,182.8,165.67,144.95,147.45,252.05,534.69,615.77,785.97,953.72,1354.24,1640.64,2292.66,2652.66,2269.6,1846.24,1598.13,1363.87,352.64
202503,마라391877,1,0,25.02,41.71,48.99,47.89,54.39,64.47,137.02,65.78,83.53,83.0,121.92,193.49,222.81,209.45,273.4,406.33,607.02,774.83,1017.17,926.69,782.96,780.9,700.97,222.1
202503,마라392860,1,0,0.0,0.0,0.0,4.15,0.0,0.0,4.15,0.0,0.0,0.0,11.89,42.57,12.09,8.5,3.87,11.61,8.5,0.0,4.15,0.0,0.0,4.35,4.15,0.0
