STD_YM,gid,purpose,weekday,T00,T01,T02,T03,T04,T05,T06,T07,T08,T09,T10,T11,T12,T13,T14,T15,T16,T17,T18,T19,T20,T21,T22,T23
202503,마라323767,1,0,12.42,13.97,30.65,32.04,15.5,57.74,103.48,92.22,70.77,8.59,15.55,32.1,29.18,34.81,29.2,47.26,48.21,23.92,93.99,30.1,13.82,30.67,5.46,0.0
202503,마라323772,1,0,3.35,22.56,13.07,14.19,19.88,36.34,61.4,20.39,25.83,24.93,36.86,61.73,50.83,34.28,38.98,70.92,67.73,65.28,56.65,65.31,35.6,50.11,53.17,15.85
202503,마라325764,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.48,0.0,0.0,0.0,0.0,0.0,0.0,3.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
202503,마라326768,1,0,0.0,0.0,0.0,0.0,0.0,4.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
202503,마라327781,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.54,7.08,0.0,0.0,3.54,3.54,0.0,0.0,3.54,7.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0
202503,마라327789,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.54,0.0,3.63,3.57,0.0
202503,마라327791,1,0,0.0,0.0,0.0,0.0,0.0,3.42,0.0,0.0,0.0,0.0,10.5,21.0,7.12,0.0,6.9,0.0,7.06,14.25,10.34,3.5,7.07,21.3,3.5,3.4
202503,마라328769,1,0,0.0,0.0,3.33,6.66,0.0,0.0,0.0,5.98,3.33,3.33,0.0,16.78,14.4,3.33,0.0,4.94,3.33,5.9,13.32,6.66,6.66,9.23,6.66,0.0
202503,마라328789,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.1,41.04,0.0,0.0,0.0,0.0,0.0
202503,마라328790,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.68,3.01,2.9,17.44,0.0,9.52,7.36,1.68,66.82,55.21,42.8,58.48,37.17,52.06,21.56
202503,마라329771,1,0,2.78,16.27,12.55,13.92,13.72,38.24,46.37,116.16,33.9,55.22,56.46,173.26,125.58,148.6,203.24,327.5,322.37,215.02,270.58,213.47,189.43,163.47,62.13,15.4
202503,마라329788,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,10.0,12.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
202503,마라329791,1,0,127.31,418.72,351.51,201.62,201.09,224.95,321.75,211.14,195.27,430.0,545.37,786.65,1150.96,1299.04,1505.37,2363.12,3374.05,4633.67,5210.26,3982.5,3542.44,3407.75,2364.82,724.28
202503,마라330783,1,0,147.75,351.0,453.88,288.61,206.47,212.83,354.14,489.89,409.61,307.69,499.03,1027.38,1333.58,1447.72,1734.93,2630.22,3546.31,5328.57,6505.65,4912.35,4236.37,3350.07,2453.19,655.28
202503,마라330786,1,0,17.5,7.0,11.43,1.63,10.73,18.78,30.82,54.71,26.69,2.61,3.24,17.67,20.21,10.14,20.49,16.46,48.94,50.95,35.87,7.5,16.3,35.85,8.47,0.0
202503,마라330788,1,0,27.12,101.65,127.99,103.39,101.66,173.2,82.47,117.05,72.85,52.99,214.28,352.24,543.51,430.49,407.62,623.85,1112.24,1617.95,1422.39,1458.12,1243.15,1338.67,931.94,205.95
202503,마라330790,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.06,0.0,3.66,7.51,0.0,11.39,7.57
202503,마라331768,1,0,23.72,62.19,62.91,72.72,34.88,77.18,163.0,203.51,65.59,84.48,68.26,155.9,272.17,224.65,228.56,307.35,359.29,437.7,596.94,478.0,370.43,348.94,305.62,71.59
