STD_YM,O_gID,D_gID,purpose,modal,travel_time(sec),POP,no
202503,11110530,마라385856,1,0,15590,4.0,9
202503,11140540,마라385856,1,0,15480,2.7,9
202503,11470560,마라385856,1,0,22970,4.5,9
202503,11650530,마라385856,1,0,16710,4.4,9
202503,11650581,마라385856,1,0,18950,4.2,9
202503,11680750,마라385856,1,0,10720,3.7,9
202503,11740700,마라385856,1,0,18730,4.4,9
202503,26110510,마라385856,1,0,2520,193.9,9
202503,26110520,마라385856,1,0,4520,8.3,9
202503,26110530,마라385856,1,0,2190,11.8,9
202503,26110545,마라385856,1,0,2490,15.5,9
202503,26110560,마라385856,1,0,3370,31.2,9
202503,26110570,마라385856,1,0,4410,7.4,9
202503,26110580,마라385856,1,0,2540,87.3,9
202503,26110590,마라385856,1,0,3350,15.2,9
202503,26110600,마라385856,1,0,2200,15.8,9
202503,26140510,마라385856,1,0,2060,8.7,9
202503,26140520,마라385856,1,0,1070,3.4,9
202503,26140530,마라385856,1,0,1970,40.8,9
202503,26140540,마라385856,1,0,1780,16.7,9
202503,26140560,마라385856,1,0,1410,3.1,9
202503,26140570,마라385856,1,0,3280,40.1,9
202503,26140590,마라385856,1,0,3200,8.0,9
202503,26140615,마라385856,1,0,3340,27.8,9
202503,26140630,마라385856,1,0,3580,13.5,9
202503,26140640,마라385856,1,0,2290,4.3,9
202503,26140650,마라385856,1,0,1980,4.3,9
202503,26140660,마라385856,1,0,3610,17.1,9
202503,26140680,마라385856,1,0,2680,92.2,9
202503,26170510,마라385856,1,0,1420,7.3,9
202503,26170520,마라385856,1,0,2910,51.0,9
202503,26170530,마라385856,1,0,2240,64.5,9
202503,26170550,마라385856,1,0,2780,3.9,9
202503,26170560,마라385856,1,0,1100,7.2,9
202503,26170570,마라385856,1,0,1040,85.4,9
202503,26170590,마라385856,1,0,1470,4.0,9
202503,26170600,마라385856,1,0,1050,7.4,9
202503,26170645,마라385856,1,0,2520,21.9,9
202503,26170650,마라385856,1,0,1020,20.6,9
202503,26170660,마라385856,1,0,1760,122.9,9
202503,26170680,마라385856,1,0,5410,20.2,9
202503,26200530,마라385856,1,0,1560,14.2,9
202503,26200550,마라385856,1,0,3290,8.0,9
202503,26200585,마라385856,1,0,11840,4.1,9
202503,26200590,마라385856,1,0,4540,25.9,9
202503,26200630,마라385856,1,0,2690,59.8,9
202503,26200640,마라385856,1,0,2870,36.2,9
202503,26200650,마라385856,1,0,3180,38.9,9
202503,26200660,마라385856,1,0,4030,18.6,9
202503,26200670,마라385856,1,0,3830,22.5,9
202503,26230510,마라385856,1,0,1490,306.3,9
202503,26230520,마라385856,1,0,1390,318.0,9
202503,26230540,마라385856,1,0,960,13.6,9
202503,26230550,마라385856,1,0,1540,178.8,9
202503,26230560,마라385856,1,0,1900,166.2,9
202503,26230570,마라385856,1,0,2550,77.5,9
202503,26230600,마라385856,1,0,1720,72.1,9
202503,26230610,마라385856,1,0,1150,179.3,9
202503,26230640,마라385856,1,0,1550,216.8,9
202503,26230710,마라385856,1,0,1030,989.8,9
202503,26230720,마라385856,1,0,570,326.0,9
202503,26230740,마라385856,1,0,740,342.3,9
202503,26230750,마라385856,1,0,440,222.3,9
202503,26230770,마라385856,1,0,1460,64.1,9
202503,26230780,마라385856,1,0,900,121.3,9
202503,26260510,마라385856,1,0,1940,28.7,9
202503,26260520,마라385856,1,0,1630,2.8,9
202503,26260545,마라385856,1,0,2960,78.9,9
202503,26260550,마라385856,1,0,2820,46.2,9
202503,26260560,마라385856,1,0,2170,58.7,9
202503,26260570,마라385856,1,0,2120,14.2,9
202503,26260580,마라385856,1,0,2410,53.0,9
202503,26260590,마라385856,1,0,2880,67.0,9
202503,26260600,마라385856,1,0,1420,66.0,9
202503,26260740,마라385856,1,0,2260,152.0,9
202503,26260750,마라385856,1,0,6090,40.0,9
202503,26260761,마라385856,1,0,1900,4.4,9
202503,26260762,마라385856,1,0,1260,3.4,9
202503,26290510,마라385856,1,0,2050,47.5,9
202503,26290530,마라385856,1,0,2360,142.0,9
202503,26290540,마라385856,1,0,1260,18.9,9
202503,26290550,마라385856,1,0,3090,17.1,9
202503,26290560,마라385856,1,0,2580,20.3,9
202503,26290570,마라385856,1,0,2170,88.3,9
202503,26290580,마라385856,1,0,2510,38.3,9
202503,26290590,마라385856,1,0,2720,37.8,9
202503,26290600,마라385856,1,0,3990,19.7,9
202503,26290610,마라385856,1,0,2380,73.5,9
202503,26290620,마라385856,1,0,2240,12.8,9
202503,26290630,마라385856,1,0,1150,16.0,9
202503,26290645,마라385856,1,0,5120,29.5,9
202503,26290680,마라385856,1,0,2780,7.7,9
202503,26290690,마라385856,1,0,2210,32.7,9
202503,26290700,마라385856,1,0,2090,9.8,9
202503,26290710,마라385856,1,0,2640,19.1,9
202503,26320510,마라385856,1,0,2660,16.9,9
202503,26320520,마라385856,1,0,2760,40.7,9
202503,26320521,마라385856,1,0,9280,4.2,9
202503,26320530,마라385856,1,0,2660,54.9,9
202503,26320541,마라385856,1,0,2540,50.0,9
202503,26320542,마라385856,1,0,1520,23.3,9
202503,26320543,마라385856,1,0,2160,84.4,9
202503,26320550,마라385856,1,0,2010,68.7,9
202503,26320560,마라385856,1,0,3860,100.6,9
202503,26320571,마라385856,1,0,5250,32.0,9
202503,26320572,마라385856,1,0,2980,69.3,9
202503,26320573,마라385856,1,0,4170,10.9,9
202503,26350510,마라385856,1,0,3320,44.0,9
202503,26350520,마라385856,1,0,3110,111.5,9
202503,26350525,마라385856,1,0,9520,7.7,9
202503,26350530,마라385856,1,0,4080,93.1,9
202503,26350540,마라385856,1,0,10310,7.4,9
202503,26350551,마라385856,1,0,3820,23.3,9
202503,26350552,마라385856,1,0,4470,20.1,9
202503,26350553,마라385856,1,0,1840,7.0,9
202503,26350554,마라385856,1,0,3030,32.8,9
202503,26350560,마라385856,1,0,3920,61.4,9
202503,26350570,마라385856,1,0,2710,20.2,9
202503,26350580,마라385856,1,0,3840,4.5,9
202503,26350595,마라385856,1,0,4860,4.3,9
202503,26350610,마라385856,1,0,4000,15.6,9
202503,26350620,마라385856,1,0,3170,4.5,9
202503,26350650,마라385856,1,0,4150,23.8,9
202503,26350660,마라385856,1,0,9800,8.4,9
202503,26380510,마라385856,1,0,2240,39.0,9
202503,26380530,마라385856,1,0,3070,24.4,9
202503,26380540,마라385856,1,0,2150,8.1,9
202503,26380550,마라385856,1,0,2160,30.7,9
202503,26380561,마라385856,1,0,2230,40.9,9
202503,26380562,마라385856,1,0,2230,158.8,9
202503,26380601,마라385856,1,0,3340,89.2,9
202503,26380602,마라385856,1,0,4280,29.5,9
202503,26380610,마라385856,1,0,2480,10.9,9
202503,26380620,마라385856,1,0,2470,40.1,9
202503,26380630,마라385856,1,0,4010,7.3,9
202503,26410520,마라385856,1,0,2810,37.4,9
202503,26410530,마라385856,1,0,2210,19.7,9
202503,26410555,마라385856,1,0,990,22.3,9
202503,26410570,마라385856,1,0,1180,4.2,9
202503,26410580,마라385856,1,0,4750,3.9,9
202503,26410590,마라385856,1,0,3320,31.1,9
202503,26410591,마라385856,1,0,2700,3.4,9
202503,26410600,마라385856,1,0,3240,8.1,9
202503,26410610,마라385856,1,0,2470,47.1,9
202503,26410635,마라385856,1,0,3590,16.0,9
202503,26410665,마라385856,1,0,4420,23.0,9
202503,26410670,마라385856,1,0,3780,53.3,9
202503,26410680,마라385856,1,0,3230,21.3,9
202503,26410690,마라385856,1,0,2420,3.1,9
202503,26410700,마라385856,1,0,2570,4.2,9
202503,26440510,마라385856,1,0,2630,147.1,9
202503,26440520,마라385856,1,0,2680,359.2,9
202503,26440530,마라385856,1,0,2980,20.2,9
202503,26440535,마라385856,1,0,2710,245.7,9
202503,26440545,마라385856,1,0,4020,35.3,9
202503,26440550,마라385856,1,0,2650,96.5,9
202503,26440560,마라385856,1,0,4190,776.2,9
202503,26440580,마라385856,1,0,5240,75.4,9
202503,26440590,마라385856,1,0,6080,54.7,9
202503,26470610,마라385856,1,0,1580,57.5,9
202503,26470620,마라385856,1,0,2240,97.1,9
202503,26470630,마라385856,1,0,1320,32.0,9
202503,26470640,마라385856,1,0,640,8.0,9
202503,26470650,마라385856,1,0,1900,73.0,9
202503,26470660,마라385856,1,0,2390,44.3,9
202503,26470670,마라385856,1,0,1770,3.9,9
202503,26470680,마라385856,1,0,6860,66.1,9
202503,26470690,마라385856,1,0,2380,297.1,9
202503,26470700,마라385856,1,0,1810,7.6,9
202503,26470720,마라385856,1,0,3930,8.4,9
202503,26470730,마라385856,1,0,2640,62.8,9
202503,26500660,마라385856,1,0,1920,36.9,9
202503,26500670,마라385856,1,0,2410,4.2,9
202503,26500740,마라385856,1,0,1610,15.7,9
202503,26500750,마라385856,1,0,3500,25.7,9
202503,26500760,마라385856,1,0,2760,13.6,9
202503,26500770,마라385856,1,0,2690,41.0,9
202503,26500780,마라385856,1,0,4390,11.5,9
202503,26500790,마라385856,1,0,2020,4.0,9
202503,26500800,마라385856,1,0,3440,78.2,9
202503,26530580,마라385856,1,0,1690,103.6,9
202503,26530591,마라385856,1,0,3690,34.0,9
202503,26530593,마라385856,1,0,1950,70.2,9
202503,26530600,마라385856,1,0,2120,20.6,9
202503,26530610,마라385856,1,0,2080,82.4,9
202503,26530650,마라385856,1,0,700,126.3,9
202503,26530660,마라385856,1,0,1520,626.1,9
202503,26530661,마라385856,1,0,560,78.1,9
202503,26530670,마라385856,1,0,2390,150.0,9
202503,26530680,마라385856,1,0,3080,108.8,9
202503,26710250,마라385856,1,0,4070,335.8,9
202503,26710253,마라385856,1,0,4200,49.1,9
202503,26710256,마라385856,1,0,5170,136.9,9
202503,26710259,마라385856,1,0,3660,89.6,9
202503,26710330,마라385856,1,0,4060,27.5,9
202503,27110565,마라385856,1,0,11030,4.3,9
202503,27140720,마라385856,1,0,5900,12.5,9
202503,27140747,마라385856,1,0,9170,4.5,9
202503,27140760,마라385856,1,0,7510,3.9,9
202503,27170630,마라385856,1,0,6360,4.7,9
202503,27200600,마라385856,1,0,6600,6.4,9
202503,27230510,마라385856,1,0,6420,9.0,9
202503,27230790,마라385856,1,0,7700,4.5,9
202503,27290576,마라385856,1,0,7350,4.3,9
202503,27290602,마라385856,1,0,8690,3.5,9
202503,27290624,마라385856,1,0,6930,4.3,9
202503,27710253,마라385856,1,0,10410,4.2,9
202503,27710265,마라385856,1,0,9810,10.5,9
202503,27720250,마라385856,1,0,6980,4.2,9
202503,28110628,마라385856,1,0,17440,19.8,9
202503,29200610,마라385856,1,0,13540,3.8,9
202503,30200530,마라385856,1,0,47020,3.5,9
202503,30200600,마라385856,1,0,14180,4.1,9
202503,30230560,마라385856,1,0,10280,7.0,9
202503,31110510,마라385856,1,0,6530,3.5,9
202503,31110590,마라385856,1,0,7880,2.5,9
202503,31110600,마라385856,1,0,7920,18.7,9
202503,31110610,마라385856,1,0,3530,3.5,9
202503,31110620,마라385856,1,0,14880,4.1,9
202503,31140510,마라385856,1,0,10430,3.8,9
202503,31140520,마라385856,1,0,7500,4.5,9
202503,31140570,마라385856,1,0,8830,37.9,9
202503,31140595,마라385856,1,0,5070,3.9,9
202503,31140625,마라385856,1,0,8720,3.5,9
202503,31140640,마라385856,1,0,6610,42.1,9
202503,31140670,마라385856,1,0,7500,36.2,9
202503,31170510,마라385856,1,0,7980,8.4,9
202503,31170550,마라385856,1,0,6110,3.4,9
202503,31170560,마라385856,1,0,4600,3.4,9
202503,31170590,마라385856,1,0,10330,4.4,9
202503,31200510,마라385856,1,0,5450,4.4,9
202503,31200530,마라385856,1,0,4630,3.1,9
202503,31200560,마라385856,1,0,6740,14.6,9
202503,31710250,마라385856,1,0,8580,37.9,9
202503,31710253,마라385856,1,0,7570,23.2,9
202503,31710256,마라385856,1,0,4280,38.7,9
202503,31710262,마라385856,1,0,7000,3.8,9
202503,31710265,마라385856,1,0,4670,8.5,9
202503,31710310,마라385856,1,0,5150,24.6,9
202503,31710360,마라385856,1,0,5620,7.8,9
202503,31710370,마라385856,1,0,5060,3.8,9
