STD_YM,fac_name,fac_opr_date,visit_cnt,life_visit_cnt
202503,동매누리 작은도서관,31,45406.8,19048.6
202503,동매누리행복센터,31,79584.9,33131.3
202503,동매산둘레길,31,71812.9,31558.5
202503,무지개작은도서관,31,75453.6,32882.5
202503,보림공원,31,75453.6,32882.5
202503,사하구청 제2청사,31,71268.9,19967.8
202503,수풀작은도서관,31,128551.4,49323.3
202503,신남초등학교,31,49512.7,17324.2
202503,신평골목시장,31,51316.0,22061.5
202503,장림 롯데마트,31,10604.7,3264.5
202503,장림1동행정복지센터,31,75453.6,32882.5
202503,장림2동 행정복지센터,31,31636.6,13388.4
202503,장림공원,31,80483.4,32398.1
202503,장림생태공원,31,80245.2,19091.4
202503,하하센터,31,132734.8,36308.4
202503,효림초등학교,31,11133.1,8607.6
