STD_YM,fac_name,modal,visit_cnt,life_visit_cnt
202503,개금3동 주민센터,0,30874.3,3675.3
202503,개금3동 주민센터,1,19730.7,4936.6
202503,개금3동 주민센터,2,10603.3,920.8
202503,개금3동 주민센터,3,21932.3,12599.2
202503,개금3동 주민센터,4,196.1,14.3
202503,개금3동 주민센터,9,10022.4,2106.9
202503,개금종합사회복지관,0,7766.8,1792.3
202503,개금종합사회복지관,1,6630.9,2923.2
202503,개금종합사회복지관,2,1837.8,346.4
202503,개금종합사회복지관,3,8481.8,7734.7
202503,개금종합사회복지관,4,84.7,23.2
202503,개금종합사회복지관,9,2806.0,1034.6
202503,개금테마공원,0,112550.2,19571.9
202503,개금테마공원,1,88308.3,34101.3
202503,개금테마공원,2,24892.5,3394.0
202503,개금테마공원,3,89911.1,72181.4
202503,개금테마공원,4,1005.1,163.3
202503,개금테마공원,9,45081.0,13653.8
202503,개성고등학교,0,19237.0,4899.7
202503,개성고등학교,1,19603.8,10129.9
202503,개성고등학교,2,2558.6,604.6
202503,개성고등학교,3,17173.5,16229.9
202503,개성고등학교,4,224.7,57.2
202503,개성고등학교,9,6524.2,3456.1
202503,당감4동 주민센터,0,556.8,359.0
202503,당감4동 주민센터,1,1045.9,895.5
202503,당감4동 주민센터,2,107.3,94.8
202503,당감4동 주민센터,3,1904.2,1868.5
202503,당감4동 주민센터,9,538.9,463.6
202503,당감골목시장,0,15431.7,2450.5
202503,당감골목시장,1,16593.1,5803.4
202503,당감골목시장,2,2562.1,516.6
202503,당감골목시장,3,15278.3,11222.5
202503,당감골목시장,4,78.8,8.0
202503,당감골목시장,9,7225.2,2287.1
202503,당감사회복지관,0,37383.6,5583.5
202503,당감사회복지관,1,17826.8,3782.2
202503,당감사회복지관,2,7588.7,750.9
202503,당감사회복지관,3,35213.5,28255.2
202503,당감사회복지관,4,270.1,23.7
202503,당감사회복지관,9,17823.4,5934.0
202503,당감행복마루센터,0,23402.2,4533.2
202503,당감행복마루센터,1,11335.5,2688.9
202503,당감행복마루센터,2,5293.0,652.9
202503,당감행복마루센터,3,24659.8,18698.1
202503,당감행복마루센터,4,525.4,43.5
202503,당감행복마루센터,9,11747.1,4572.5
202503,백양가족공원,0,17923.1,3488.6
202503,백양가족공원,1,16753.6,7489.9
202503,백양가족공원,2,1881.4,253.0
202503,백양가족공원,3,10365.6,9623.2
202503,백양가족공원,4,137.7,6.7
202503,백양가족공원,9,5235.4,1806.5
202503,부산진구 동네 청년아루,0,23391.7,4528.7
202503,부산진구 동네 청년아루,1,11372.8,2685.1
202503,부산진구 동네 청년아루,2,5261.3,649.2
202503,부산진구 동네 청년아루,3,24506.8,18555.3
202503,부산진구 동네 청년아루,4,525.4,43.5
202503,부산진구 동네 청년아루,9,11743.9,4568.7
202503,부산진구 생활문화센터,0,72602.0,11650.8
202503,부산진구 생활문화센터,1,67321.2,21937.7
202503,부산진구 생활문화센터,2,11323.2,1312.1
202503,부산진구 생활문화센터,3,71389.4,62446.8
202503,부산진구 생활문화센터,4,693.8,60.9
202503,부산진구 생활문화센터,9,25847.9,8417.2
202503,부산진구 어린이청소년 도서관,0,12827.9,2499.2
202503,부산진구 어린이청소년 도서관,1,8044.3,2243.4
202503,부산진구 어린이청소년 도서관,2,2027.5,174.2
202503,부산진구 어린이청소년 도서관,3,13011.0,10328.2
202503,부산진구 어린이청소년 도서관,4,107.4,2.6
202503,부산진구 어린이청소년 도서관,9,6729.4,2401.0
202503,부산진구여성가족문화센터,0,25372.9,2746.4
202503,부산진구여성가족문화센터,1,16723.3,3334.2
202503,부산진구여성가족문화센터,2,6715.0,373.2
202503,부산진구여성가족문화센터,3,19364.5,13814.2
202503,부산진구여성가족문화센터,4,260.5,9.6
202503,부산진구여성가족문화센터,9,10935.3,2675.7
202503,새당감시장,0,37879.5,5605.9
202503,새당감시장,1,18348.6,3986.2
202503,새당감시장,2,7647.0,730.6
202503,새당감시장,3,35199.1,28223.7
202503,새당감시장,4,279.3,23.7
202503,새당감시장,9,17913.8,5941.1
202503,한국신발관,0,38124.8,3647.0
202503,한국신발관,1,19298.1,3356.6
202503,한국신발관,2,11535.1,920.8
202503,한국신발관,3,20431.9,8111.7
202503,한국신발관,4,417.4,21.2
202503,한국신발관,9,13906.6,2731.5
