STD_YM,fac_name,15min_pop
202503,삼성테스코홈플러스서부산점,2498554.8
202503,감전동 행정복지센터,2326435.3
202503,삼락생태공원낙동제방인샘꽃길,399642.2
202503,사상근린공원,2237062.8
202503,감전천,2282034.0
202503,사상평생학습관,1989684.9
202503,새벽시장,2413410.2
202503,사상인디스테이션,2588664.2
202503,르네시떼,2498554.8
202503,사상 보건소,2360811.4
202503,창날공원,1754886.9
202503,애플 아울렛 서부시외버스터미널,2612350.5
202503,이마트 사상점,2498554.8
202503,감전시장,2420922.5
202503,괘법동 행정복지세터,2182106.6
