STD_YM,O_gID,D_gID,purpose,modal,travel_time(sec),POP,no
202503,26110510,마라329771,1,0,1460,8.7,5
202503,26110560,마라329771,1,0,2140,6.5,5
202503,26110580,마라329771,1,0,2870,11.7,5
202503,26110600,마라329771,1,0,2190,2.5,5
202503,26140530,마라329771,1,0,1460,6.4,5
202503,26140540,마라329771,1,0,1560,9.9,5
202503,26140560,마라329771,1,0,1180,2.5,5
202503,26140570,마라329771,1,0,1870,10.3,5
202503,26140630,마라329771,1,0,1470,2.9,5
202503,26140640,마라329771,1,0,980,27.3,5
202503,26140650,마라329771,1,0,1090,4.1,5
202503,26140660,마라329771,1,0,5730,18.8,5
202503,26140680,마라329771,1,0,2770,14.8,5
202503,26170660,마라329771,1,0,3880,16.8,5
202503,26170680,마라329771,1,0,3540,2.7,5
202503,26200530,마라329771,1,0,860,4.9,5
202503,26200550,마라329771,1,0,2580,7.5,5
202503,26200590,마라329771,1,0,1880,2.5,5
202503,26200605,마라329771,1,0,1380,2.9,5
202503,26200630,마라329771,1,0,2790,2.3,5
202503,26200640,마라329771,1,0,1950,13.3,5
202503,26200650,마라329771,1,0,3940,14.2,5
202503,26200660,마라329771,1,0,3340,5.9,5
202503,26230510,마라329771,1,0,3780,3.4,5
202503,26230520,마라329771,1,0,7240,2.6,5
202503,26230560,마라329771,1,0,2090,3.3,5
202503,26230570,마라329771,1,0,3490,11.6,5
202503,26230600,마라329771,1,0,3880,9.3,5
202503,26230710,마라329771,1,0,2420,3.7,5
202503,26230720,마라329771,1,0,4540,14.5,5
202503,26260545,마라329771,1,0,3330,2.6,5
202503,26260750,마라329771,1,0,2370,6.0,5
202503,26290530,마라329771,1,0,2580,4.1,5
202503,26290540,마라329771,1,0,10870,3.5,5
202503,26290550,마라329771,1,0,2060,2.5,5
202503,26290560,마라329771,1,0,1840,10.1,5
202503,26290590,마라329771,1,0,2830,3.3,5
202503,26290610,마라329771,1,0,13450,3.1,5
202503,26290645,마라329771,1,0,4420,74.6,5
202503,26290710,마라329771,1,0,2530,25.6,5
202503,26320510,마라329771,1,0,4170,2.5,5
202503,26320541,마라329771,1,0,1210,2.5,5
202503,26320571,마라329771,1,0,1500,2.5,5
202503,26350554,마라329771,1,0,5710,2.5,5
202503,26350570,마라329771,1,0,3280,6.6,5
202503,26350650,마라329771,1,0,3040,7.9,5
202503,26350660,마라329771,1,0,2650,2.5,5
202503,26380510,마라329771,1,0,1110,11.0,5
202503,26380530,마라329771,1,0,1060,2.8,5
202503,26380540,마라329771,1,0,1240,4.9,5
202503,26380550,마라329771,1,0,4000,26.9,5
202503,26380561,마라329771,1,0,5680,35.2,5
202503,26380562,마라329771,1,0,2090,43.2,5
202503,26380601,마라329771,1,0,1910,30.2,5
202503,26380602,마라329771,1,0,1140,29.1,5
202503,26380610,마라329771,1,0,7590,21.9,5
